amfi_code,date,nav,aum_cr
119092,2023-05-08,62.5464,21817.84
120841,2023-05-08,55.0038,19598.93
125497,2023-05-08,124.3939,44080.8
118989,2023-05-08,99.6217,35647.38
120594,2023-05-08,47.5056,16481.56
118825,2023-05-08,39.6599,14240.2
119775,2023-05-08,79.1688,28003.87
119551,2023-05-09,95.6073,34425.13
120503,2023-05-09,103.2348,36888.37
118632,2023-05-09,68.2077,23750.3
119092,2023-05-09,62.7574,22564.58
120841,2023-05-09,54.7638,19767.08
125497,2023-05-09,125.0901,43810.21
118989,2023-05-09,100.0439,35750.7
120594,2023-05-09,47.6818,15599.53
118825,2023-05-09,39.4504,14901.2
119775,2023-05-09,79.2001,27694.61
119551,2023-05-10,96.8672,34448.34
120503,2023-05-10,104.667,36872.23
118632,2023-05-10,67.4569,25109.27
119092,2023-05-10,62.3149,22544.8
120841,2023-05-10,54.5088,18932.36
125497,2023-05-10,124.6912,43915.7
118989,2023-05-10,100.5969,34553.48
120594,2023-05-10,47.7488,17703.11
118825,2023-05-10,39.632,14017.97
119775,2023-05-10,79.0314,28822.78
119551,2023-05-11,95.931,34322.94
120503,2023-05-11,103.4481,36368.88
118632,2023-05-11,68.1228,23443.18
119092,2023-05-11,62.3145,21329.9
120841,2023-05-11,54.4662,18608.91
125497,2023-05-11,124.1862,44132.84
118989,2023-05-11,98.9777,35515.52
120594,2023-05-11,47.4678,17598.5
118825,2023-05-11,39.6075,13558.98
119775,2023-05-11,79.4366,28498.67
119551,2023-05-12,95.3274,33679.19
120503,2023-05-12,104.8768,36280.08
118632,2023-05-12,67.6547,23204.43
119092,2023-05-12,62.257,21372.01
120841,2023-05-12,54.5241,18448.85
125497,2023-05-12,124.4422,43903.81
118989,2023-05-12,99.4956,35080.9
120594,2023-05-12,47.4121,16355.01
118825,2023-05-12,39.8937,14211.93
119775,2023-05-12,79.5052,28527.6
119551,2023-05-15,96.4001,33847.2
120503,2023-05-15,104.4199,36677.15
118632,2023-05-15,68.4497,24104.54
119092,2023-05-15,62.2783,22781.6
120841,2023-05-15,54.5388,18848.44
125497,2023-05-15,124.7942,43360.01
118989,2023-05-15,99.516,35287.78
120594,2023-05-15,47.5777,16717.27
118825,2023-05-15,39.4563,14199.57
119775,2023-05-15,79.4415,27662.72
119551,2023-05-16,96.1804,34246.49
120503,2023-05-16,104.3379,36977.31
118632,2023-05-16,68.0411,24302.09
119092,2023-05-16,62.4396,22228.51
120841,2023-05-16,54.197,19367.5
125497,2023-05-16,124.114,43707.77
118989,2023-05-16,99.7354,35229.5
120594,2023-05-16,47.387,17080.06
118825,2023-05-16,39.4753,14230.52
119775,2023-05-16,78.7495,28660.95
119551,2023-05-17,96.3615,34231.78
120503,2023-05-17,104.081,36136.0
118632,2023-05-17,67.3728,24036.84
119092,2023-05-17,62.1154,22163.45
120841,2023-05-17,54.548,19407.88
125497,2023-05-17,123.9069,44317.14
118989,2023-05-17,99.2796,35400.32
120594,2023-05-17,47.6371,16540.31
118825,2023-05-17,39.8485,13829.44
119775,2023-05-17,79.1962,28635.84
119551,2023-05-18,96.2013,33584.19
120503,2023-05-18,103.8773,36915.76
118632,2023-05-18,67.7176,23745.91
119092,2023-05-18,62.4569,21903.2
120841,2023-05-18,54.6977,19119.55
125497,2023-05-18,123.8314,43877.33
118989,2023-05-18,99.9241,34910.62
120594,2023-05-18,47.7302,16803.52
118825,2023-05-18,39.6487,13637.15
119775,2023-05-18,79.1705,27997.12
119551,2023-05-19,96.5382,33767.25
120503,2023-05-19,103.2874,36248.26
118632,2023-05-19,67.6264,24318.18
119092,2023-05-19,61.9315,21510.25
120841,2023-05-19,54.191,19190.11
125497,2023-05-19,124.307,43358.05
118989,2023-05-19,99.346,35676.34
120594,2023-05-19,47.5635,16991.44
118825,2023-05-19,39.4347,13859.34
119775,2023-05-19,78.6977,28284.64
119551,2023-05-22,96.3837,33884.28
120503,2023-05-22,103.7585,36383.06
118632,2023-05-22,67.7465,24833.67
119092,2023-05-22,61.9362,22109.97
120841,2023-05-22,54.444,19151.32
125497,2023-05-22,123.5471,44169.04
118989,2023-05-22,100.0858,35276.39
120594,2023-05-22,47.4395,16774.53
118825,2023-05-22,39.167,14158.16
119775,2023-05-22,78.9107,27543.45
119551,2023-05-23,96.5334,33523.32
120503,2023-05-23,103.9606,36180.43
118632,2023-05-23,67.872,23296.17
119092,2023-05-23,62.1845,22058.68
120841,2023-05-23,54.3936,18550.88
125497,2023-05-23,124.0063,43588.0
118989,2023-05-23,99.7148,34334.66
120594,2023-05-23,47.3575,17043.13
118825,2023-05-23,39.5637,13232.22
119775,2023-05-23,79.456,28029.51
119551,2023-05-24,96.4214,33788.56
120503,2023-05-24,103.919,36898.35
118632,2023-05-24,67.6311,25106.18
119092,2023-05-24,62.0409,22169.17
120841,2023-05-24,54.0557,18922.08
125497,2023-05-24,124.1507,43642.13
118989,2023-05-24,98.9676,35218.47
120594,2023-05-24,47.3464,17863.5
118825,2023-05-24,39.4962,13669.98
119775,2023-05-24,79.2721,28874.93
119551,2023-05-25,95.3065,34613.48
120503,2023-05-25,103.4062,36554.49
118632,2023-05-25,67.339,23765.28
119092,2023-05-25,61.7286,21696.17
120841,2023-05-25,54.1242,19126.84
125497,2023-05-25,124.3599,44132.29
118989,2023-05-25,99.3416,35848.33
120594,2023-05-25,47.4648,17402.62
118825,2023-05-25,39.5476,13680.33
119775,2023-05-25,78.574,26603.51
119551,2023-05-26,95.7994,33422.2
120503,2023-05-26,103.877,37440.69
118632,2023-05-26,67.0751,24336.49
119092,2023-05-26,61.6903,21073.02
120841,2023-05-26,54.7397,19578.3
125497,2023-05-26,122.5784,44670.7
118989,2023-05-26,99.271,35946.38
120594,2023-05-26,47.2325,16898.7
118825,2023-05-26,39.5431,12964.25
119775,2023-05-26,79.0901,28398.36
119551,2023-05-29,95.5834,34262.75
120503,2023-05-29,104.1976,36810.66
118632,2023-05-29,68.0979,24320.2
119092,2023-05-29,62.5553,22129.8
120841,2023-05-29,54.4558,19127.97
125497,2023-05-29,124.5948,44170.99
118989,2023-05-29,99.5723,35570.62
120594,2023-05-29,47.3638,16639.53
118825,2023-05-29,39.2099,14114.05
119775,2023-05-29,78.6403,27614.73
119551,2023-05-30,95.8367,34327.6
120503,2023-05-30,104.1701,37031.31
118632,2023-05-30,67.7103,24140.79
119092,2023-05-30,61.8723,22769.13
120841,2023-05-30,54.6008,18899.72
125497,2023-05-30,123.5518,43419.96
118989,2023-05-30,98.9796,34733.96
120594,2023-05-30,47.499,16890.57
118825,2023-05-30,39.6777,14090.16
119775,2023-05-30,79.1325,27850.11
119551,2023-05-31,96.6763,34805.43
120503,2023-05-31,103.5561,36951.16
118632,2023-05-31,67.6963,23868.6
119092,2023-05-31,61.9714,21425.11
120841,2023-05-31,54.1537,19670.71
125497,2023-05-31,125.0092,44472.89
118989,2023-05-31,99.4649,35872.67
120594,2023-05-31,47.4253,16738.42
118825,2023-05-31,39.3025,14593.34
119775,2023-05-31,79.4241,27524.16
119551,2023-06-01,95.4959,34995.88
120503,2023-06-01,104.0426,36261.61
118632,2023-06-01,67.6935,24288.28
119092,2023-06-01,62.4327,22404.38
120841,2023-06-01,54.6149,19563.42
125497,2023-06-01,124.5235,44611.96
118989,2023-06-01,99.1994,34907.63
120594,2023-06-01,47.1537,17182.39
118825,2023-06-01,39.4191,14127.25
119775,2023-06-01,79.1198,27831.02
119551,2023-06-02,95.8794,34495.33
120503,2023-06-02,104.7076,36590.32
118632,2023-06-02,67.5667,24964.43
119092,2023-06-02,62.1755,21721.24
120841,2023-06-02,54.1614,19627.43
125497,2023-06-02,124.2539,44046.75
118989,2023-06-02,98.8739,34810.82
120594,2023-06-02,47.6944,17009.59
118825,2023-06-02,39.727,13149.14
119775,2023-06-02,78.8973,28155.08
119551,2023-06-05,96.4217,35040.75
120503,2023-06-05,104.1461,36354.08
118632,2023-06-05,67.633,23330.03
119092,2023-06-05,62.5758,21923.31
120841,2023-06-05,54.1349,19773.58
125497,2023-06-05,125.1527,43840.87
118989,2023-06-05,99.3012,35345.48
120594,2023-06-05,47.1474,17049.86
118825,2023-06-05,39.7045,14092.21
119775,2023-06-05,79.4199,28008.25
119551,2023-06-06,96.2461,34693.9
120503,2023-06-06,104.1443,37612.45
118632,2023-06-06,68.1439,23868.29
119092,2023-06-06,62.2177,21661.68
120841,2023-06-06,54.6013,20587.92
125497,2023-06-06,124.3185,44148.55
118989,2023-06-06,99.7807,35246.38
120594,2023-06-06,47.4857,17118.14
118825,2023-06-06,39.3446,13563.34
119775,2023-06-06,79.2836,28033.43
119551,2023-06-07,96.297,34292.83
120503,2023-06-07,104.6866,36274.7
118632,2023-06-07,67.7106,24537.24
119092,2023-06-07,62.2799,22093.9
120841,2023-06-07,54.6223,18282.98
125497,2023-06-07,125.3303,44098.93
118989,2023-06-07,99.0472,35806.65
120594,2023-06-07,47.9178,17553.02
118825,2023-06-07,39.5729,14348.6
119775,2023-06-07,79.4217,27315.42
119551,2023-06-08,97.345,33503.47
120503,2023-06-08,105.1331,36785.04
118632,2023-06-08,68.025,23872.78
119092,2023-06-08,62.6678,22894.79
120841,2023-06-08,54.3998,18886.7
125497,2023-06-08,124.1824,44335.41
118989,2023-06-08,98.6735,34395.99
120594,2023-06-08,47.5639,16953.69
118825,2023-06-08,39.5503,13784.34
119775,2023-06-08,78.6669,27804.89
119551,2023-06-09,96.2372,34146.11
120503,2023-06-09,104.4981,35825.94
118632,2023-06-09,68.4482,22944.15
119092,2023-06-09,62.4558,21774.78
120841,2023-06-09,54.619,19476.06
125497,2023-06-09,124.5234,43843.26
118989,2023-06-09,98.9691,35154.88
120594,2023-06-09,47.4316,16328.51
118825,2023-06-09,39.4587,14004.96
119775,2023-06-09,79.1608,28435.41
119551,2023-06-12,96.2368,33254.76
120503,2023-06-12,104.048,36812.93
118632,2023-06-12,67.5449,24657.05
119092,2023-06-12,62.355,21931.24
120841,2023-06-12,54.5063,19530.67
125497,2023-06-12,125.2001,43619.65
118989,2023-06-12,99.554,36183.57
120594,2023-06-12,47.223,16292.44
118825,2023-06-12,39.5661,14449.64
119775,2023-06-12,79.5409,28156.55
119551,2023-06-13,96.1572,34159.01
120503,2023-06-13,104.0337,36518.36
118632,2023-06-13,67.9092,23636.59
119092,2023-06-13,62.1838,22103.82
120841,2023-06-13,54.5809,18788.73
125497,2023-06-13,124.6641,44211.91
118989,2023-06-13,100.0003,35916.21
120594,2023-06-13,47.6415,16960.54
118825,2023-06-13,39.8626,13499.06
119775,2023-06-13,79.1138,27310.95
119551,2023-06-14,96.7678,33898.73
120503,2023-06-14,104.6652,36860.55
118632,2023-06-14,68.2453,24314.88
119092,2023-06-14,62.3908,22373.05
120841,2023-06-14,54.6933,18504.98
125497,2023-06-14,124.873,44772.75
118989,2023-06-14,101.5828,35177.4
120594,2023-06-14,47.7342,15979.61
118825,2023-06-14,39.7937,13965.76
119775,2023-06-14,79.3494,28884.89
119551,2023-06-15,96.7529,33502.45
120503,2023-06-15,104.1214,37167.56
118632,2023-06-15,68.0431,23532.01
119092,2023-06-15,62.0831,21932.83
120841,2023-06-15,54.7294,19605.86
125497,2023-06-15,125.2262,44822.8
118989,2023-06-15,99.5521,35296.3
120594,2023-06-15,47.8424,15979.61
118825,2023-06-15,39.7692,13452.05
119775,2023-06-15,79.6843,27581.62
119551,2023-06-16,97.0136,34792.84
120503,2023-06-16,104.6013,36475.26
118632,2023-06-16,67.9195,24197.67
119092,2023-06-16,62.3392,22464.98
120841,2023-06-16,55.0255,20064.81
125497,2023-06-16,126.1891,44055.43
118989,2023-06-16,100.3529,34806.78
120594,2023-06-16,47.5198,17170.08
118825,2023-06-16,39.5829,14495.41
119775,2023-06-16,79.3627,27896.02
119551,2023-06-19,97.7119,34127.63
120503,2023-06-19,105.1949,36664.27
118632,2023-06-19,68.7092,23868.73
119092,2023-06-19,62.4919,21505.03
120841,2023-06-19,54.3864,18570.45
125497,2023-06-19,125.8649,43958.01
118989,2023-06-19,99.9762,35592.22
120594,2023-06-19,47.9547,17022.02
118825,2023-06-19,39.7568,13768.18
119775,2023-06-19,79.9834,27864.13
119551,2023-06-20,97.4878,34386.68
120503,2023-06-20,105.7423,36952.9
118632,2023-06-20,68.3208,24022.98
119092,2023-06-20,63.4436,22542.93
120841,2023-06-20,54.7736,19556.03
125497,2023-06-20,125.4947,43839.47
118989,2023-06-20,100.9836,35413.52
120594,2023-06-20,48.1555,17673.81
118825,2023-06-20,39.8793,14155.26
119775,2023-06-20,80.2651,28397.44
119551,2023-06-21,96.9906,34025.71
120503,2023-06-21,106.0353,36521.06
118632,2023-06-21,68.7155,24247.25
119092,2023-06-21,62.4676,22324.95
120841,2023-06-21,54.5384,19307.35
125497,2023-06-21,126.4019,43751.77
118989,2023-06-21,99.9097,35188.18
120594,2023-06-21,47.9992,16860.34
118825,2023-06-21,40.0425,14142.02
119775,2023-06-21,79.4932,28537.07
119551,2023-06-22,96.3208,33822.4
120503,2023-06-22,105.6207,36417.99
118632,2023-06-22,68.2058,23623.67
119092,2023-06-22,62.7873,23002.51
120841,2023-06-22,54.5544,19410.43
125497,2023-06-22,125.7321,43592.0
118989,2023-06-22,100.0659,34605.92
120594,2023-06-22,48.121,17137.38
118825,2023-06-22,40.2709,13522.08
119775,2023-06-22,79.3388,28287.91
119551,2023-06-23,97.5611,34592.49
120503,2023-06-23,104.4822,37548.34
118632,2023-06-23,68.7479,25008.92
119092,2023-06-23,62.9254,22695.4
120841,2023-06-23,54.8279,20275.31
125497,2023-06-23,125.6835,43241.77
118989,2023-06-23,100.8776,35770.88
120594,2023-06-23,48.3622,16769.68
118825,2023-06-23,40.1499,13994.13
119775,2023-06-23,80.6313,28523.67
119551,2023-06-26,97.4273,34486.25
120503,2023-06-26,105.6728,37393.77
118632,2023-06-26,68.8095,24045.91
119092,2023-06-26,63.0232,21217.88
120841,2023-06-26,54.847,19762.22
125497,2023-06-26,126.7003,43604.34
118989,2023-06-26,101.3041,35216.64
120594,2023-06-26,48.4084,16578.61
118825,2023-06-26,40.2035,13424.21
119775,2023-06-26,80.8118,28262.11
119551,2023-06-27,97.7985,35222.51
120503,2023-06-27,106.3404,37514.91
118632,2023-06-27,69.0985,23743.42
119092,2023-06-27,63.3746,22026.07
120841,2023-06-27,55.1177,19794.82
125497,2023-06-27,126.3266,44127.26
118989,2023-06-27,101.2546,34450.65
120594,2023-06-27,48.4118,17186.87
118825,2023-06-27,40.2589,14129.49
119775,2023-06-27,80.3877,27689.02
119551,2023-06-28,97.5921,33101.22
120503,2023-06-28,106.1649,36137.09
118632,2023-06-28,68.9421,22957.56
119092,2023-06-28,63.1372,22272.37
120841,2023-06-28,55.2828,19215.64
125497,2023-06-28,126.7713,43154.86
118989,2023-06-28,101.696,34990.48
120594,2023-06-28,48.3599,17018.33
118825,2023-06-28,39.8298,14711.57
119775,2023-06-28,80.4698,28278.91
119551,2023-06-29,97.8237,33691.81
120503,2023-06-29,106.6448,36198.25
118632,2023-06-29,69.2433,23734.78
119092,2023-06-29,63.5343,22449.49
120841,2023-06-29,55.4908,19478.69
125497,2023-06-29,126.4548,43876.79
118989,2023-06-29,101.574,35802.06
120594,2023-06-29,48.5075,16705.01
118825,2023-06-29,40.3776,14457.44
119775,2023-06-29,80.845,28449.86
119551,2023-06-30,97.914,34454.09
120503,2023-06-30,105.9978,36847.33
118632,2023-06-30,69.409,23335.28
119092,2023-06-30,63.3967,22136.91
120841,2023-06-30,55.4289,19615.36
125497,2023-06-30,125.6553,43168.65
118989,2023-06-30,101.984,35569.99
120594,2023-06-30,48.874,16742.04
118825,2023-06-30,40.5973,15113.12
119775,2023-06-30,79.9756,27171.21
119551,2023-07-03,98.2308,33289.78
120503,2023-07-03,107.2465,36667.12
118632,2023-07-03,69.2787,24617.92
119092,2023-07-03,63.8775,21708.6
120841,2023-07-03,55.755,18739.26
125497,2023-07-03,127.0123,44589.19
118989,2023-07-03,101.5452,34950.04
120594,2023-07-03,48.5452,16518.92
118825,2023-07-03,40.0897,13220.42
119775,2023-07-03,81.1231,28687.98
119551,2023-07-04,98.8572,33740.41
120503,2023-07-04,106.6245,35961.09
118632,2023-07-04,69.4991,23879.86
119092,2023-07-04,63.6154,22297.47
120841,2023-07-04,55.7548,19475.61
125497,2023-07-04,128.7677,44267.41
118989,2023-07-04,101.1777,34502.07
120594,2023-07-04,48.6906,16354.63
118825,2023-07-04,40.5418,14707.04
119775,2023-07-04,81.2,27394.77
119551,2023-07-05,99.2997,33898.49
120503,2023-07-05,106.7951,36906.31
118632,2023-07-05,69.8186,23632.11
119092,2023-07-05,63.876,22621.77
120841,2023-07-05,56.0273,18790.65
125497,2023-07-05,127.7273,44762.41
118989,2023-07-05,102.0602,34528.18
120594,2023-07-05,48.6292,17098.53
118825,2023-07-05,40.6197,14019.5
119775,2023-07-05,81.3666,27861.05
119551,2023-07-06,99.0323,34663.43
120503,2023-07-06,107.153,37062.46
118632,2023-07-06,70.0917,24365.28
119092,2023-07-06,64.253,20988.87
120841,2023-07-06,55.812,19400.98
125497,2023-07-06,127.8091,43573.36
118989,2023-07-06,102.2484,34831.13
120594,2023-07-06,48.8991,17138.65
118825,2023-07-06,40.6482,14531.9
119775,2023-07-06,81.1968,27700.24
119551,2023-07-07,98.9821,33799.73
120503,2023-07-07,107.5537,36713.53
118632,2023-07-07,70.0057,24469.14
119092,2023-07-07,63.5774,21972.91
120841,2023-07-07,55.9054,18276.58
125497,2023-07-07,128.0804,43903.7
118989,2023-07-07,101.806,35865.09
120594,2023-07-07,48.9184,15673.68
118825,2023-07-07,40.6601,13837.88
119775,2023-07-07,81.4473,27618.49
119551,2023-07-10,98.89,34124.46
120503,2023-07-10,107.0822,37282.12
118632,2023-07-10,70.2723,24118.39
119092,2023-07-10,64.1257,22055.65
120841,2023-07-10,56.1151,19274.65
125497,2023-07-10,127.6801,43996.47
118989,2023-07-10,101.8496,35261.19
120594,2023-07-10,49.6069,16313.62
118825,2023-07-10,40.765,14414.77
119775,2023-07-10,81.5188,27483.94
119551,2023-07-11,99.3797,34076.3
120503,2023-07-11,108.0722,36566.92
118632,2023-07-11,70.0407,23868.35
119092,2023-07-11,64.1751,22149.58
120841,2023-07-11,56.5053,18784.35
125497,2023-07-11,128.1033,43965.06
118989,2023-07-11,102.7352,34484.86
120594,2023-07-11,48.8751,15871.87
118825,2023-07-11,40.9507,13628.99
119775,2023-07-11,82.5509,28197.01
119551,2023-07-12,99.1822,33449.4
120503,2023-07-12,107.6055,36118.93
118632,2023-07-12,70.294,24549.89
119092,2023-07-12,64.3693,21652.34
120841,2023-07-12,55.7806,18462.9
125497,2023-07-12,128.9625,43933.88
118989,2023-07-12,103.2154,34487.23
120594,2023-07-12,49.4055,16548.86
118825,2023-07-12,40.696,13445.89
119775,2023-07-12,81.8122,27962.41
119551,2023-07-13,99.0459,34437.94
120503,2023-07-13,107.9617,37224.11
118632,2023-07-13,70.8451,23852.2
119092,2023-07-13,64.3717,22288.17
120841,2023-07-13,55.9145,19739.09
125497,2023-07-13,129.0598,43786.4
118989,2023-07-13,102.7748,34546.33
120594,2023-07-13,49.2249,17030.09
118825,2023-07-13,41.0718,12846.89
119775,2023-07-13,81.9094,28256.65
119551,2023-07-14,100.6718,33925.04
120503,2023-07-14,108.2934,36801.89
118632,2023-07-14,70.3908,23424.31
119092,2023-07-14,64.3836,21329.28
120841,2023-07-14,56.5208,19625.48
125497,2023-07-14,129.1679,43681.58
118989,2023-07-14,103.8617,36308.24
120594,2023-07-14,48.9913,17079.93
118825,2023-07-14,41.156,14160.28
119775,2023-07-14,82.5062,28769.45
119551,2023-07-17,100.2571,35076.47
120503,2023-07-17,108.0291,37180.66
118632,2023-07-17,70.379,23290.61
119092,2023-07-17,65.0223,22359.97
120841,2023-07-17,56.5072,19479.69
125497,2023-07-17,129.4147,44555.53
118989,2023-07-17,103.1999,35303.46
120594,2023-07-17,49.6255,16905.05
118825,2023-07-17,41.3047,13939.78
119775,2023-07-17,81.7078,27266.26
119551,2023-07-18,100.8756,34347.43
120503,2023-07-18,109.3487,36831.0
118632,2023-07-18,71.4132,23930.39
119092,2023-07-18,65.2816,21765.83
120841,2023-07-18,56.5934,19652.46
125497,2023-07-18,129.2008,44762.49
118989,2023-07-18,104.8077,35196.79
120594,2023-07-18,49.9244,16532.04
118825,2023-07-18,41.319,14118.74
119775,2023-07-18,82.5312,28351.97
119551,2023-07-19,100.9723,34325.25
120503,2023-07-19,108.6408,36038.34
118632,2023-07-19,71.1316,23823.05
119092,2023-07-19,64.6447,21397.7
120841,2023-07-19,56.7368,19961.84
125497,2023-07-19,130.3883,43560.14
118989,2023-07-19,103.668,34703.57
120594,2023-07-19,49.4904,16880.11
118825,2023-07-19,41.6152,15353.32
119775,2023-07-19,83.4589,27758.81
119551,2023-07-20,101.1334,34049.29
120503,2023-07-20,109.8305,37057.38
118632,2023-07-20,70.9577,24482.11
119092,2023-07-20,64.963,21685.76
120841,2023-07-20,56.8099,19066.12
125497,2023-07-20,129.2164,44506.61
118989,2023-07-20,105.4641,34580.37
120594,2023-07-20,50.0585,15951.25
118825,2023-07-20,41.4643,13584.93
119775,2023-07-20,83.0231,28261.56
119551,2023-07-21,100.3259,33918.15
120503,2023-07-21,109.5216,36335.86
118632,2023-07-21,71.5778,24642.45
119092,2023-07-21,65.1418,22709.08
120841,2023-07-21,56.4983,18892.68
125497,2023-07-21,130.8388,44473.16
118989,2023-07-21,104.9202,35689.8
120594,2023-07-21,49.8525,17144.26
118825,2023-07-21,41.5421,13265.97
119775,2023-07-21,83.3901,28284.63
119551,2023-07-24,101.2445,33711.32
120503,2023-07-24,110.5359,36334.16
118632,2023-07-24,71.5262,23649.05
119092,2023-07-24,65.5308,22568.05
120841,2023-07-24,57.302,19046.14
125497,2023-07-24,131.539,44465.78
118989,2023-07-24,104.8438,34984.88
120594,2023-07-24,49.9009,15853.34
118825,2023-07-24,41.9824,13645.63
119775,2023-07-24,83.0163,27575.14
119551,2023-07-25,100.9546,34554.97
120503,2023-07-25,109.7525,36311.64
118632,2023-07-25,71.3618,23499.67
119092,2023-07-25,65.9458,21285.75
120841,2023-07-25,57.3025,19444.52
125497,2023-07-25,131.4757,44113.1
118989,2023-07-25,104.9573,34025.63
120594,2023-07-25,50.119,16551.73
118825,2023-07-25,41.5376,14723.62
119775,2023-07-25,83.9775,27813.35
119551,2023-07-26,101.7299,34001.88
120503,2023-07-26,109.074,36585.03
118632,2023-07-26,71.9633,23944.59
119092,2023-07-26,65.4527,22565.56
120841,2023-07-26,57.4456,18620.16
125497,2023-07-26,131.1409,43788.78
118989,2023-07-26,104.7303,35580.03
120594,2023-07-26,50.0777,16868.5
118825,2023-07-26,42.1385,13665.42
119775,2023-07-26,83.2664,28000.58
119551,2023-07-27,101.5253,33832.88
120503,2023-07-27,109.6744,36025.3
118632,2023-07-27,71.6822,23353.47
119092,2023-07-27,65.514,23419.95
120841,2023-07-27,58.0217,20388.35
125497,2023-07-27,131.4646,43450.79
118989,2023-07-27,105.5511,34685.51
120594,2023-07-27,50.2022,16333.86
118825,2023-07-27,42.0399,13946.8
119775,2023-07-27,83.8801,27696.49
119551,2023-07-28,101.771,33093.56
120503,2023-07-28,110.197,36643.6
118632,2023-07-28,72.0228,23764.99
119092,2023-07-28,65.6329,22039.11
120841,2023-07-28,57.8687,19128.15
125497,2023-07-28,132.7929,42749.13
118989,2023-07-28,105.0689,35065.4
120594,2023-07-28,50.0486,15430.92
118825,2023-07-28,41.9488,13502.57
119775,2023-07-28,83.5996,27929.0
119551,2023-07-31,102.1711,33689.11
120503,2023-07-31,110.9704,36407.15
118632,2023-07-31,72.5271,24612.12
119092,2023-07-31,65.7354,21562.49
120841,2023-07-31,57.9704,18563.34
125497,2023-07-31,132.024,44078.83
118989,2023-07-31,106.3138,35786.88
120594,2023-07-31,50.5003,17070.42
118825,2023-07-31,42.1664,14814.03
119775,2023-07-31,84.2128,27932.56
119551,2023-08-01,102.3137,33352.75
120503,2023-08-01,110.2318,35454.99
118632,2023-08-01,72.7216,24980.51
119092,2023-08-01,65.7836,22424.43
120841,2023-08-01,57.9208,19099.23
125497,2023-08-01,132.8559,43949.14
118989,2023-08-01,107.178,35653.6
120594,2023-08-01,50.4309,16257.08
118825,2023-08-01,42.405,13867.24
119775,2023-08-01,84.2515,28074.6
119551,2023-08-02,102.558,34578.12
120503,2023-08-02,110.5389,35649.96
118632,2023-08-02,72.207,23602.62
119092,2023-08-02,66.1676,21168.3
120841,2023-08-02,57.6729,18472.2
125497,2023-08-02,133.2124,43456.0
118989,2023-08-02,106.0474,35918.55
120594,2023-08-02,50.5904,16987.18
118825,2023-08-02,42.3942,14287.59
119775,2023-08-02,84.2322,27479.04
119551,2023-08-03,103.2092,34094.04
120503,2023-08-03,110.7847,36623.78
118632,2023-08-03,72.4507,23111.12
119092,2023-08-03,66.5601,22522.25
120841,2023-08-03,57.8156,18779.54
125497,2023-08-03,132.628,43900.72
118989,2023-08-03,107.1713,35625.16
120594,2023-08-03,50.764,16493.11
118825,2023-08-03,42.2854,13907.83
119775,2023-08-03,84.1366,27786.11
119551,2023-08-04,102.9771,33464.63
120503,2023-08-04,110.6491,36721.46
118632,2023-08-04,72.4377,23139.37
119092,2023-08-04,66.838,22587.86
120841,2023-08-04,58.5464,18971.6
125497,2023-08-04,133.3357,44612.89
118989,2023-08-04,106.656,35775.39
120594,2023-08-04,50.8238,16556.57
118825,2023-08-04,42.4072,14245.98
119775,2023-08-04,84.8885,28545.43
119551,2023-08-07,103.2336,33892.73
120503,2023-08-07,112.2042,36725.3
118632,2023-08-07,72.5769,24474.04
119092,2023-08-07,66.1677,22560.21
120841,2023-08-07,58.4614,19200.23
125497,2023-08-07,134.1372,43799.31
118989,2023-08-07,106.9393,34481.93
120594,2023-08-07,50.717,17022.51
118825,2023-08-07,42.4082,13427.73
119775,2023-08-07,85.2851,27959.13
119551,2023-08-08,103.0042,33918.4
120503,2023-08-08,112.4856,37339.38
118632,2023-08-08,72.9245,24321.7
119092,2023-08-08,66.6733,22899.65
120841,2023-08-08,58.6413,19020.55
125497,2023-08-08,133.7761,44460.91
118989,2023-08-08,107.3575,35704.08
120594,2023-08-08,51.18,16972.78
118825,2023-08-08,42.2513,14731.55
119775,2023-08-08,84.9422,28122.48
119551,2023-08-09,103.395,34526.12
120503,2023-08-09,111.7279,36217.73
118632,2023-08-09,73.4332,24348.39
119092,2023-08-09,67.3349,21977.48
120841,2023-08-09,58.4761,19651.41
125497,2023-08-09,133.2599,43226.02
118989,2023-08-09,106.6936,34880.44
120594,2023-08-09,51.4692,18084.36
118825,2023-08-09,42.5426,14046.41
119775,2023-08-09,85.0467,27878.28
119551,2023-08-10,103.6692,34170.27
120503,2023-08-10,111.8871,36744.73
118632,2023-08-10,72.8943,23633.89
119092,2023-08-10,66.8759,22345.73
120841,2023-08-10,58.5771,18937.5
125497,2023-08-10,134.5061,44030.13
118989,2023-08-10,107.5985,35104.91
120594,2023-08-10,51.5312,17498.67
118825,2023-08-10,42.7545,14720.9
119775,2023-08-10,85.0289,28870.02
119551,2023-08-11,103.118,34039.99
120503,2023-08-11,111.8911,35846.77
118632,2023-08-11,72.7675,23782.41
119092,2023-08-11,67.1941,21814.87
120841,2023-08-11,58.7503,19036.16
125497,2023-08-11,133.611,44679.54
118989,2023-08-11,107.8272,35077.0
120594,2023-08-11,50.8709,16254.86
118825,2023-08-11,42.5842,14037.84
119775,2023-08-11,85.7687,28035.8
119551,2023-08-14,104.0905,34215.41
120503,2023-08-14,111.9859,37362.61
118632,2023-08-14,73.8443,24262.14
119092,2023-08-14,67.6983,21874.92
120841,2023-08-14,58.7125,19884.93
125497,2023-08-14,134.4515,43693.65
